,Date,commodity,Average,supply_Volume,temperature_avg,precipitation,wind_speed,air_pressure,rainfall_mm,diesel,USD_to_NPR
0,2023-01-01,Brinjal_Long,45.0,9600.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
1,2023-01-01,Broccoli,55.0,9475.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
2,2023-01-01,Cabbage,22.33,39450.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
3,2023-01-01,Lady_Finger,85.0,14000.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
4,2023-01-01,Mustard_Leaf,35.0,9660.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
5,2023-01-01,Pea_Shell,45.0,37100.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
6,2023-01-01,Potato_Red,49.0,256319.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
7,2023-01-01,Pumpkin_Ripe,45.0,3500.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
8,2023-01-01,Spinach,75.0,1200.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
9,2023-01-01,Sweet_Potato,75.0,3550.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
10,2023-01-01,Taro,45.0,6900.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
11,2023-01-01,Tomato_Big,45.0,10000.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
12,2023-01-01,Tomato_Small,32.56,61250.0,9.6,0.0,6.2,1022.4,0.2,172.0,130.54
13,2023-01-02,Beetroot,76.67,1000.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
14,2023-01-02,Bitter_Gourd,95.0,8500.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
15,2023-01-02,Brinjal_Long,37.5,13325.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
16,2023-01-02,Broccoli,56.67,6095.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
17,2023-01-02,Cabbage,21.25,35770.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
18,2023-01-02,Chamsur_Leaf,76.67,400.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
19,2023-01-02,Mustard_Leaf,38.33,10180.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
20,2023-01-02,Pea_Shell,45.0,30000.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
21,2023-01-02,Potato_Red,49.0,255254.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
22,2023-01-02,Spinach,76.67,1770.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
23,2023-01-02,Sponge_Gourd,66.67,2000.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
24,2023-01-02,Squash,45.0,4100.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
25,2023-01-02,Sweet_Potato,56.67,4000.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
26,2023-01-02,Taro,45.0,6700.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
27,2023-01-02,Tomato_Big,46.67,10375.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
28,2023-01-02,Tomato_Small,24.5,79925.0,9.7,0.0,5.4,1023.0,0.0,172.0,130.54
29,2023-01-03,Bitter_Gourd,85.0,6000.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
30,2023-01-03,Brinjal_Long,45.0,7050.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
31,2023-01-03,Broccoli,56.67,7550.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
32,2023-01-03,Cabbage,22.5,42700.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
33,2023-01-03,Chamsur_Leaf,75.0,760.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
34,2023-01-03,Lady_Finger,95.0,5000.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
35,2023-01-03,Mustard_Leaf,46.67,7062.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
36,2023-01-03,Pea_Shell,55.0,39350.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
37,2023-01-03,Potato_Red,47.5,375140.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
38,2023-01-03,Pumpkin_Ripe,40.0,25000.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
39,2023-01-03,Spinach,76.67,1200.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
40,2023-01-03,Sponge_Gourd,65.0,1800.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
41,2023-01-03,Squash,41.67,300.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
42,2023-01-03,Sweet_Potato,56.67,1150.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
43,2023-01-03,Taro,45.0,9200.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
44,2023-01-03,Tomato_Big,45.0,30650.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
45,2023-01-03,Tomato_Small,27.67,68525.0,9.7,0.0,4.8,1023.1,0.0,172.0,130.86
46,2023-01-04,Bitter_Gourd,96.67,3860.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
47,2023-01-04,Bottle_Gourd,56.67,300.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
48,2023-01-04,Brinjal_Long,38.33,7185.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
49,2023-01-04,Broccoli,55.0,11850.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
50,2023-01-04,Cabbage,22.92,31960.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
51,2023-01-04,Chamsur_Leaf,76.67,150.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
52,2023-01-04,Lady_Finger,106.67,11000.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
53,2023-01-04,Mustard_Leaf,56.67,8710.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
54,2023-01-04,Pea_Shell,75.0,7300.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
55,2023-01-04,Potato_Red,46.5,281828.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
56,2023-01-04,Pumpkin_Ripe,40.0,11300.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
57,2023-01-04,Radish_Red,46.67,500.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
58,2023-01-04,Rapeseed_Leaf,46.67,100.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
59,2023-01-04,Spinach,76.67,1430.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
60,2023-01-04,Sponge_Gourd,55.0,3000.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
61,2023-01-04,Squash,55.0,2700.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
62,2023-01-04,Sweet_Potato,56.67,2100.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
63,2023-01-04,Taro,46.67,15400.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
64,2023-01-04,Tomato_Big,55.0,22975.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
65,2023-01-04,Tomato_Small,30.0,72350.0,8.8,0.0,6.3,1022.8,0.7,172.0,131.08
66,2023-01-05,Bitter_Gourd,106.67,7500.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
67,2023-01-05,Brinjal_Long,35.0,4500.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
68,2023-01-05,Broccoli,55.0,12525.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
69,2023-01-05,Cabbage,23.33,36220.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
70,2023-01-05,Chamsur_Leaf,76.67,220.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
71,2023-01-05,Lady_Finger,106.67,5000.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
72,2023-01-05,Mustard_Leaf,66.67,9350.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
73,2023-01-05,Pea_Shell,55.0,60350.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
74,2023-01-05,Potato_Red,41.6,141788.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
75,2023-01-05,Pumpkin_Ripe,39.0,24000.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
76,2023-01-05,Snake_Gourd,96.67,330.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
77,2023-01-05,Spinach,76.67,1350.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
78,2023-01-05,Sponge_Gourd,56.67,4000.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
79,2023-01-05,Squash,45.0,4400.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
80,2023-01-05,Sweet_Potato,56.67,9600.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
81,2023-01-05,Taro,46.67,5800.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
82,2023-01-05,Tomato_Big,46.67,48750.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
83,2023-01-05,Tomato_Small,25.0,95400.0,9.1,0.0,6.0,1024.5,0.0,172.0,130.89
84,2023-01-06,Bitter_Gourd,95.0,15000.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
85,2023-01-06,Bottle_Gourd,56.67,600.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
86,2023-01-06,Brinjal_Long,45.0,14700.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
87,2023-01-06,Broccoli,56.67,17100.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
88,2023-01-06,Cabbage,22.92,25700.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
89,2023-01-06,Chamsur_Leaf,86.67,3020.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
90,2023-01-06,Lady_Finger,95.0,5000.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
91,2023-01-06,Mustard_Leaf,56.67,2460.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
92,2023-01-06,Pea_Shell,55.0,51200.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
93,2023-01-06,Potato_Red,38.4,164354.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
94,2023-01-06,Pumpkin_Ripe,36.25,13600.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
95,2023-01-06,Snake_Gourd,95.0,100.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
96,2023-01-06,Spinach,86.67,3550.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
97,2023-01-06,Sponge_Gourd,65.0,1400.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
98,2023-01-06,Squash,45.0,2000.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
99,2023-01-06,Sweet_Potato,56.67,4750.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
100,2023-01-06,Taro,46.67,12100.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
101,2023-01-06,Tomato_Big,36.67,51275.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
102,2023-01-06,Tomato_Small,24.4,53800.0,9.6,0.0,6.3,1025.0,0.0,172.0,130.79
103,2023-01-07,Bitter_Gourd,112.5,4300.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
104,2023-01-07,Bottle_Gourd,56.67,500.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
105,2023-01-07,Brinjal_Long,45.0,15100.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
106,2023-01-07,Broccoli,55.0,8400.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
107,2023-01-07,Cabbage,22.75,29850.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
108,2023-01-07,Chamsur_Leaf,86.67,300.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
109,2023-01-07,Lady_Finger,115.0,17000.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
110,2023-01-07,Mustard_Leaf,65.0,9920.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
111,2023-01-07,Pea_Shell,45.0,35350.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
112,2023-01-07,Potato_Red,37.5,220160.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
113,2023-01-07,Spinach,86.67,1150.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
114,2023-01-07,Sponge_Gourd,65.0,3320.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
115,2023-01-07,Squash,45.0,6450.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
116,2023-01-07,Sweet_Potato,56.67,7750.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
117,2023-01-07,Taro,45.0,9800.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
118,2023-01-07,Tomato_Big,45.0,47750.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
119,2023-01-07,Tomato_Small,24.27,69300.0,10.3,0.0,6.5,1023.3,0.0,172.0,130.67
120,2023-01-08,Bitter_Gourd,110.0,3000.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
121,2023-01-08,Bottle_Gourd,55.0,3000.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
122,2023-01-08,Brinjal_Long,45.0,1700.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
123,2023-01-08,Broccoli,55.0,5700.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
124,2023-01-08,Cabbage,22.33,29126.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
125,2023-01-08,Chamsur_Leaf,85.0,330.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
126,2023-01-08,Lady_Finger,95.0,14500.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
127,2023-01-08,Mustard_Leaf,65.0,7360.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
128,2023-01-08,Pea_Shell,45.0,45937.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
129,2023-01-08,Potato_Red,37.67,207210.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
130,2023-01-08,Radish_Red,45.0,920.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
131,2023-01-08,Spinach,85.0,2000.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
132,2023-01-08,Sponge_Gourd,55.0,3000.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
133,2023-01-08,Squash,45.0,300.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
134,2023-01-08,Sweet_Potato,55.0,7000.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
135,2023-01-08,Taro,45.0,13750.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
136,2023-01-08,Tomato_Big,45.0,60500.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
137,2023-01-08,Tomato_Small,25.22,91475.0,10.3,0.0,5.5,1022.2,0.0,172.0,130.67
138,2023-01-09,Beetroot,76.67,1500.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
139,2023-01-09,Bitter_Gourd,105.0,13720.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
140,2023-01-09,Bottle_Gourd,66.67,3000.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
141,2023-01-09,Brinjal_Long,55.0,12300.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
142,2023-01-09,Broccoli,65.0,11200.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
143,2023-01-09,Cabbage,22.5,38500.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
144,2023-01-09,Chamsur_Leaf,96.67,50.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
145,2023-01-09,Mustard_Leaf,65.0,11230.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
146,2023-01-09,Pea_Shell,45.0,27050.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
147,2023-01-09,Potato_Red,38.2,152240.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
148,2023-01-09,Pumpkin_Ripe,35.0,2000.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
149,2023-01-09,Radish_Red,36.67,1000.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
150,2023-01-09,Spinach,96.67,800.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
151,2023-01-09,Sponge_Gourd,66.67,3400.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
152,2023-01-09,Squash,46.67,5300.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
153,2023-01-09,Sweet_Potato,56.67,5400.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
154,2023-01-09,Taro,46.67,4300.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
155,2023-01-09,Tomato_Big,45.0,61150.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
156,2023-01-09,Tomato_Small,25.47,70050.0,10.6,0.0,5.1,1022.9,0.0,172.0,130.67
157,2023-01-10,Bottle_Gourd,66.67,4600.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
158,2023-01-10,Brinjal_Long,48.33,8700.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
159,2023-01-10,Broccoli,66.67,4550.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
160,2023-01-10,Cabbage,22.92,21800.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
161,2023-01-10,Chamsur_Leaf,96.67,1650.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
162,2023-01-10,Mustard_Leaf,76.67,3800.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
163,2023-01-10,Pea_Shell,55.0,32000.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
164,2023-01-10,Potato_Red,39.0,183580.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
165,2023-01-10,Pumpkin_Ripe,35.0,13500.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
166,2023-01-10,Spinach,96.67,1600.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
167,2023-01-10,Sweet_Potato,56.67,10250.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
168,2023-01-10,Taro,36.67,21850.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
169,2023-01-10,Tomato_Big,45.0,45750.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
170,2023-01-10,Tomato_Small,25.73,79175.0,10.9,0.0,6.3,1020.4,0.0,172.0,130.18
171,2023-01-11,Bitter_Gourd,126.67,9330.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
172,2023-01-11,Bottle_Gourd,66.67,450.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
173,2023-01-11,Brinjal_Long,56.67,4900.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
174,2023-01-11,Broccoli,66.67,4700.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
175,2023-01-11,Cabbage,28.33,35280.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
176,2023-01-11,Chamsur_Leaf,96.67,2953.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
177,2023-01-11,Lady_Finger,95.0,23500.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
178,2023-01-11,Mustard_Leaf,66.67,6100.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
179,2023-01-11,Pea_Shell,56.67,14000.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
180,2023-01-11,Potato_Red,39.0,143930.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
181,2023-01-11,Pumpkin_Ripe,40.0,8500.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
182,2023-01-11,Spinach,96.67,2150.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
183,2023-01-11,Sponge_Gourd,56.67,2900.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
184,2023-01-11,Squash,56.67,500.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
185,2023-01-11,Sweet_Potato,56.67,27400.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
186,2023-01-11,Taro,46.67,21075.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
187,2023-01-11,Tomato_Small,23.67,120375.0,10.4,0.0,6.8,1017.9,0.0,172.0,129.3
188,2023-01-12,Bitter_Gourd,135.0,6200.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
189,2023-01-12,Bottle_Gourd,66.67,1500.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
190,2023-01-12,Brinjal_Long,66.67,12660.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
191,2023-01-12,Broccoli,66.67,5900.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
192,2023-01-12,Cabbage,28.12,33880.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
193,2023-01-12,Chamsur_Leaf,96.67,200.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
194,2023-01-12,Fenugreek_Leaf,96.67,30.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
195,2023-01-12,Lady_Finger,95.0,11000.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
196,2023-01-12,Mustard_Leaf,50.0,8870.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
197,2023-01-12,Pea_Shell,66.0,7850.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
198,2023-01-12,Potato_Red,39.0,189772.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
199,2023-01-12,Pumpkin_Ripe,39.0,1800.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
200,2023-01-12,Spinach,96.67,500.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
201,2023-01-12,Squash,56.67,4900.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
202,2023-01-12,Sweet_Potato,56.67,56900.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
203,2023-01-12,Taro,46.67,19650.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
204,2023-01-12,Tomato_Big,46.67,52750.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
205,2023-01-12,Tomato_Small,23.33,86300.0,10.4,0.0,7.1,1016.0,0.0,172.0,128.95
206,2023-01-13,Bitter_Gourd,125.0,4500.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
207,2023-01-13,Bottle_Gourd,66.67,4500.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
208,2023-01-13,Brinjal_Long,65.0,11236.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
209,2023-01-13,Broccoli,66.0,11150.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
210,2023-01-13,Cabbage,24.06,31020.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
211,2023-01-13,Chamsur_Leaf,96.67,1400.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
212,2023-01-13,Fenugreek_Leaf,105.0,300.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
213,2023-01-13,Lady_Finger,105.0,12300.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
214,2023-01-13,Mustard_Leaf,56.67,6500.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
215,2023-01-13,Pea_Shell,75.0,36860.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
216,2023-01-13,Potato_Red,34.8,191234.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
217,2023-01-13,Spinach,106.67,1600.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
218,2023-01-13,Sponge_Gourd,56.67,4000.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
219,2023-01-13,Squash,45.0,6300.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
220,2023-01-13,Sweet_Potato,76.67,42850.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
221,2023-01-13,Taro,46.67,10425.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
222,2023-01-13,Tomato_Big,46.67,66050.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
223,2023-01-13,Tomato_Small,21.43,73525.0,10.4,0.0,7.3,1016.9,0.0,172.0,128.89
224,2023-01-14,Bitter_Gourd,115.0,4500.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
225,2023-01-14,Bottle_Gourd,56.67,4500.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
226,2023-01-14,Brinjal_Long,65.0,11236.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
227,2023-01-14,Broccoli,66.67,11150.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
228,2023-01-14,Cabbage,27.5,31020.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
229,2023-01-14,Chamsur_Leaf,116.67,1400.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
230,2023-01-14,Fenugreek_Leaf,116.67,300.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
231,2023-01-14,Lady_Finger,104.0,12300.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
232,2023-01-14,Mustard_Leaf,56.67,6500.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
233,2023-01-14,Pea_Shell,66.0,36860.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
234,2023-01-14,Potato_Red,35.0,191234.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
235,2023-01-14,Spinach,106.67,1600.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
236,2023-01-14,Sponge_Gourd,56.67,4000.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
237,2023-01-14,Squash,45.0,6300.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
238,2023-01-14,Sweet_Potato,75.0,42850.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
239,2023-01-14,Taro,45.0,10425.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
240,2023-01-14,Tomato_Big,45.0,66050.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
241,2023-01-14,Tomato_Small,20.73,73525.0,10.5,0.0,8.5,1016.3,0.0,172.0,128.14
242,2023-01-15,Brinjal_Long,65.0,13200.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
243,2023-01-15,Broccoli,66.67,3500.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
244,2023-01-15,Cabbage,27.5,20250.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
245,2023-01-15,Chamsur_Leaf,116.67,100.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
246,2023-01-15,Mustard_Leaf,56.67,7170.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
247,2023-01-15,Pea_Shell,66.0,29000.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
248,2023-01-15,Potato_Red,35.0,155416.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
249,2023-01-15,Pumpkin_Ripe,40.0,6800.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
250,2023-01-15,Radish_Red,66.67,500.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
251,2023-01-15,Spinach,106.67,1420.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
252,2023-01-15,Taro,45.0,225.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
253,2023-01-15,Tomato_Big,45.0,21000.0,9.4,0.0,6.8,1014.8,0.0,172.0,128.14
